,ast_flag,cb_flag,disc_locale,discoverymethod,dkin_flag,etv_flag,ima_flag,micro_flag,obm_flag,pl_controv_flag,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_name,pl_orbeccen,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_tranmid,ptv_flag,pul_flag,rowupdate,rv_flag,st_age,st_mass,st_rad,st_teff,sy_dist,sy_pnum,sy_snum,tran_flag
123,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,130.0,0.40902,HIP 57274 c,0.05,32.03,0.178,,,2455793.035,0,0,2015-04-24,1,7.87,0.73,0.68,4640.0,25.8618,3,1,0
124,0,0,Ground,Pulsar Timing,0,0,0,0,0,0,,,3.4,0.0107,PSR B1257+12 c,0.022,66.563,0.36,,,,0,1,2015-04-30,0,0.8,,,,600.0,3,1,0
125,0,0,Ground,Pulsar Timing,0,0,0,0,0,0,,,3.4,0.0107,PSR B1257+12 c,0.0182,66.536,0.36,,,,0,1,2015-04-30,0,,,,,600.0,3,1,0
126,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,508.5,1.6,HD 2952 b,0.129,311.6,1.2,,,,0,0,2018-04-25,1,,2.54,12.02,4844.0,110.103,1,1,0
127,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,540.3,1.7,gam Cep b,0.12,905.574,2.13,,,,0,0,2015-11-12,1,,1.59,4.66,4888.0,14.1024,1,2,0
128,0,0,Space,Orbital Brightness Modulation,0,0,0,0,1,0,635.63,2.0,636.0,2.0,Kepler-76 b,0.0,1.54492875,,14.01,1.25,2454966.54811,0,0,2014-05-14,1,,1.2,1.32,6409.0,822.96,1,1,1
129,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,352.78,1.11,BD+15 2940 b,0.26,137.48,0.539,,,,0,0,2014-05-14,1,7.1,1.1,14.7,4796.0,426.42,1,1,0
130,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,3273.649,10.3,HD 39091 b,0.61,2049.0,3.28,,,,0,0,2018-11-12,1,,1.1,,,18.2702,2,1,0
131,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,762.8,2.4,mu Leo b,0.09,357.8,1.1,,,,0,0,2014-05-14,1,3.35,1.5,11.4,4538.2,32.6081,1,1,0
132,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,635.66,2.0,HD 155233 b,0.03,885.0,2.07,,,,0,0,2016-03-16,1,,1.5,5.03,4845.0,74.2309,1,2,0
133,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,1017.0,3.2,91 Aqr b,0.027,181.4,0.7,,,,0,0,2014-05-14,1,3.56,1.4,11.0,4665.0,44.0304,1,3,0
134,1,0,Ground,Astrometry,0,0,0,0,0,0,9057.77,28.5,,,DENIS-P J082303.1-491201 b,0.345,246.36,0.36,,,,0,0,2014-05-14,0,1.0,0.07,,,,1,1,0
135,0,0,Ground,Radial Velocity,0,0,0,0,0,1,,,4.6,0.014,GJ 667 C g,0.08,256.2,0.549,,,,0,0,2014-05-14,1,2.0,0.33,,3350.0,7.24396,5,3,0
136,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,2180.3138,6.86,HD 81040 b,0.526,1001.7,1.94,,,,0,0,2018-04-25,1,0.73,0.96,0.86,5700.0,34.4341,1,1,0
137,0,0,Space,Transit,0,0,0,0,1,0,8.0,0.025,,,Kepler-78 b,,0.35500744,,1.16,0.103,2454953.95995,0,0,2018-04-25,1,0.75,0.81,0.74,5089.0,124.376,1,2,1
138,0,0,Ground,Transit,0,0,0,0,0,0,565.71,1.78,,,XO-4 b,0.0,4.1250828,,14.91,1.33,2454485.93323,0,0,2018-04-25,1,,,,,272.655,1,1,1
139,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,54.03,0.17,HD 65216 c,0.02,152.6,0.54,,,,0,0,2019-03-11,1,,1.0,0.89,5623.44,35.1205,2,3,0
140,0,0,Space,Transit,0,0,0,0,0,0,120.0,0.378,,,Kepler-63 b,0.45,9.4341505,0.08,6.11,0.545,2455010.84307,0,0,2019-12-02,1,0.21,0.98,0.9,5576.0,194.033,1,1,1
141,0,0,Ground,Imaging,0,0,1,0,0,0,3496.0,11.0,,,DH Tau b,,,330.0,,,,0,0,2014-05-14,0,0.001,0.33,0.27,,134.846,1,1,0
142,0,0,Space,Transit,0,0,0,0,0,0,,,,,PH2 b,0.41,282.5255,0.828,10.12,0.903,2455196.0709,0,0,2014-05-14,1,,0.94,1.0,5629.0,343.863,1,1,1
143,0,0,Ground,Radial Velocity,0,0,1,0,0,0,,,899.42,2.83,HD 113337 b,0.46,324.0,0.92,,,,0,0,2014-05-14,1,0.15,1.4,1.5,6576.6,36.18,1,1,0
144,0,0,Space,Transit,0,0,0,0,0,0,13.0,0.0409,,,KOI-94 e,,54.319832,,,,2454994.23915,0,0,2015-09-02,1,,1.18,1.43,6184.0,477.052,4,2,1
145,0,0,Ground,Transit,0,0,0,0,0,0,386.48128,1.216,,,WASP-4 b,0.0,1.33823251,,14.908,1.33,2454697.797973,0,0,2019-08-09,1,7.0,0.89,0.92,5436.0,267.206,1,1,1
146,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,274.91,0.865,HD 13908 b,0.02,19.382,0.154,,,,0,0,2014-05-14,1,2.9,1.29,1.67,6255.0,79.5515,2,1,0
147,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,359.13,1.13,HD 159243 b,0.02,12.62,0.11,,,,0,0,2014-05-14,1,1.25,1.12,1.12,6123.0,73.3055,2,1,0
148,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,339.428,1.068,HIP 91258 b,0.024,5.0505,0.057,,,,0,0,2018-04-25,1,2.4,0.95,1.0,5519.0,45.8846,1,1,0
149,0,0,Ground,Imaging,0,0,1,0,0,0,5085.0,16.0,,,ROXs 12 b,,,210.0,,,,0,0,2014-05-14,0,0.008,0.87,,3850.0,136.65,1,2,0
150,0,0,Ground,Microlensing,0,0,0,1,0,0,,,,,OGLE-2012-BLG-0406L b,,,,,,,0,0,2019-12-05,0,,,,,,1,1,0
151,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-290 b,,14.589347,0.11,2.25,0.201,2454974.93413,0,0,2014-05-14,0,,,0.74,5147.0,694.627,2,1,1
152,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-23 d,,15.274299,0.124,2.2,0.196,2454980.58253,0,0,2014-05-14,0,,,1.55,5828.0,835.756,3,1,1
153,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-164 d,,28.986769,0.187,2.45,0.219,2454967.78268,0,0,2014-05-14,0,,,1.15,5888.0,890.758,3,1,1
154,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-244 c,,9.767292,0.087,2.05,0.183,2455019.57903,0,0,2014-05-14,0,,,0.8,5554.0,1036.49,3,1,1
155,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-323 c,,3.553822,0.046,1.63,0.145,2454967.64078,0,0,2014-05-14,0,,,1.18,5987.0,454.883,2,1,1
156,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-336 d,,20.678772,0.154,2.37,0.211,2454984.69139,0,0,2014-05-14,0,,,1.3,5867.0,768.86,3,1,1
157,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-349 b,,5.929778,0.065,1.9,0.17,2454968.49118,0,0,2014-05-14,0,,,0.93,5956.0,940.724,2,1,1
158,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,807.25,2.54,HD 41004 A b,0.74,963.0,,,,,0,0,2014-12-03,1,,,,,36.69117,2,2,0
159,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,5838.29,18.37,HD 41004 B b,0.081,1.3283,,,,,0,0,2014-12-03,1,,0.4,,,41.5504,2,2,0
160,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,2199.29,6.92,HD 106252 b,0.482,1531.0,2.611,,,,0,0,2018-04-25,1,,1.01,,5870.0,38.185,1,1,0
161,0,0,Ground,Radial Velocity,0,0,0,0,0,0,1023.37,3.22,,,HD 17156 b,0.6819,21.21663,0.1614,11.43,1.02,2454756.73134,0,0,2018-04-25,1,2.8,1.24,1.44,6100.0,78.0863,1,1,1
162,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,203.0,0.64,HD 181433 c,0.28,962.0,1.76,,,,0,0,2014-07-23,1,,0.78,,4962.0,26.8762,3,1,0
163,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,171.0,0.54,HD 181433 d,0.48,2172.0,3.0,,,,0,0,2014-07-23,1,,0.78,,4962.0,26.8762,3,1,0
164,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,327.35,1.03,HD 60532 b,0.28,201.3,0.759,,,,0,0,2016-09-06,1,2.7,1.44,,6095.0,25.9716,2,1,0
165,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,3337.07,10.5,11 UMi b,0.08,516.22,1.54,,,,0,0,2018-04-25,1,1.56,1.8,24.08,4340.0,125.321,1,1,0
166,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,565.7374,1.78,HD 89307 b,0.241,2157.0,3.27,,,,0,0,2018-04-25,1,6.76,1.03,1.05,5950.0,32.0104,1,1,0
167,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,2790.43,8.78,gam 1 Leo b,0.144,428.5,1.19,,,,0,0,2019-01-28,1,,1.23,31.88,4330.0,39.8883,1,2,0
168,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,6165.6,19.4,11 Com b,0.231,326.03,1.29,,,,0,0,2014-05-14,1,,2.7,19.0,4742.0,93.1846,1,2,0
169,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,467.19,1.47,BD+14 4559 b,0.29,268.94,0.777,,,,0,0,2018-04-25,1,,0.86,0.95,5008.0,49.352,1,1,0
170,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,6807.63,21.42,BD+20 2457 b,0.15,379.63,1.45,,,,0,0,2018-04-25,1,,2.8,49.0,4137.0,1539.71,2,1,0
171,0,0,Ground,Transit,0,0,0,0,0,0,2888.95,9.09,,,HAT-P-2 b,0.5171,5.6334729,0.06878,12.969,1.157,2454387.49375,0,0,2018-09-25,1,2.6,1.36,1.64,6290.0,127.774,1,1,1
172,0,0,Space,Transit,0,0,0,0,0,0,6747.5309,21.23,,,CoRoT-3 b,0.008,4.2567994,0.05694,11.135,0.993,2454283.13388,0,0,2019-10-18,1,,1.36,1.54,,768.771,1,1,1
173,0,0,Ground,Transit,0,0,0,0,0,0,,,,,XO-3 b,,,,,,,0,0,2019-12-02,1,,1.41,1.69,6673.0,213.053,1,1,1
174,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,759.58,2.39,HD 37605 b,0.677,55.027,0.263,,,,0,0,2018-09-25,1,,0.92,0.98,5329.0,46.7864,2,1,0
175,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,2517.11,7.92,HD 89744 b,0.689,256.78,0.91,,,,0,0,2019-03-11,1,,1.21,2.13,6249.16,38.6364,1,2,0
176,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,406.8224,1.28,HIP 14810 c,0.164,147.73,0.545,,,,0,0,2018-09-25,1,,0.99,1.0,5485.0,50.48,3,1,0
177,0,0,Ground,Transit,0,0,0,0,0,0,,,,,TrES-1 b,0.0,3.0300737,,,,2453186.80603,0,0,2019-11-27,1,,0.87,0.82,,159.658,1,2,1
178,0,0,Ground,Transit,0,0,0,0,0,0,166.536,0.524,,,HAT-P-1 b,0.0,4.4652934,,13.731,1.225,2454363.94656,0,0,2014-05-14,1,,1.13,1.11,,158.979,1,2,1
179,0,0,Ground,Transit,0,0,0,0,0,0,,,,,TrES-4 b,0.0,3.553945,,,,2454230.9053,0,0,2019-11-27,1,,1.4,1.85,,515.98,1,2,1
180,0,0,Ground,Transit,0,0,0,0,0,0,270.462,0.851,,,HAT-P-13 b,0.0133,2.91625,,14.258,1.272,2454779.92976,0,0,2014-10-15,1,,,,,246.81,2,1,1
181,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,206.5895,0.65,HD 216770 b,0.37,118.45,0.46,,,,0,0,2018-04-25,1,3.1,0.9,,,36.6625,1,1,0
182,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,123.95,0.39,HD 6434 b,0.17,21.998,0.14,,,,0,0,2018-04-25,1,3.8,0.79,,5835.0,42.358,1,1,0
183,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,2161.15,6.8,HD 111232 b,0.2,1143.0,1.97,,,,0,0,2018-04-25,1,5.2,0.78,,5494.0,28.9571,1,1,0
184,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,394.09,1.24,HD 114386 b,0.23,937.7,1.65,,,,0,0,2018-04-25,1,,0.68,,4804.0,27.9243,1,1,0
185,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,3400.64,10.7,HD 38801 b,0.0,696.3,1.7,,,,0,0,2019-06-24,1,4.67,1.36,2.53,5222.0,91.4349,1,1,0
186,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,92.1707,0.29,HD 88133 b,0.11,3.415,0.046,,,,0,0,2018-12-03,1,,1.2,1.93,5494.0,73.6123,1,1,0
187,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,133.4886,0.42,HD 75289 b,0.024,3.5098,0.046,,,,0,0,2018-04-25,1,5.6,1.15,,6000.0,29.1158,1,2,0
188,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,19.8,0.06,HD 219828 b,0.0,3.8335,,,,,0,0,2018-09-25,1,,1.24,,5891.0,73.114,2,1,0
189,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,143.02,0.45,HD 102195 b,0.0,4.113775,,,,,0,0,2018-04-25,1,,0.87,,5291.0,29.3386,1,1,0
190,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,1557.3,4.9,HD 2039 b,0.67,1183.0,2.2,,,,0,0,2018-04-25,1,6.0,0.98,,,85.6922,1,1,0
191,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,62.61251,0.197,HD 76700 b,0.0,3.971,0.049,,,,0,0,2018-04-25,1,11.0,1.0,,,60.8831,1,1,0
192,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,155.10104,0.488,HD 102195 b,0.14,4.11434,0.0491,,,,0,0,2018-04-25,1,2.4,0.93,0.83,5330.0,29.3386,1,1,0
193,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,11.09,0.035,GJ 674 b,0.2,4.6938,0.039,,,,0,0,2014-05-14,1,0.55,0.35,,3600.0,4.54896,1,1,0
194,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,677.0,2.13,HD 118203 b,0.309,6.1335,0.07,,,,0,0,2018-04-25,1,4.6,1.23,,5600.0,92.2589,1,1,0
195,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,54.664,0.172,HD 102117 b,0.106,20.8079,0.1532,,,,0,0,2018-04-25,1,,1.01,1.24,5667.88,39.5792,1,1,0
196,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,1242.66,3.91,HIP 14810 b,0.147,6.6742,0.0692,,,,0,0,2018-09-25,1,,0.98,1.03,5544.0,50.48,3,1,0
197,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,298.75,0.94,HD 185269 b,0.3,6.838,0.077,,,,0,0,2018-12-03,1,4.2,1.28,1.88,5980.0,51.9917,1,3,0
198,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,3080.0,9.7,HD 141937 b,0.41,653.22,1.52,,,,0,0,2018-04-25,1,1.6,1.1,,5925.0,33.3622,1,1,0
199,0,0,Ground,Transit,0,0,0,0,0,0,2739.6946,8.62,,,HAT-P-2 b,0.5163,5.63341,0.0677,10.66,0.951,,0,0,2018-09-25,1,,1.3,1.42,,127.774,1,1,1
200,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,576.519,1.814,HD 160691 c,0.0985,4205.8,5.235,,,,0,0,2014-08-21,1,6.4,1.08,,,15.5981,4,1,0
201,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,165.8685,0.5219,HD 160691 e,0.0666,310.55,0.921,,,,0,0,2014-08-21,1,6.4,1.08,,,15.5981,4,1,0
202,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,1284.0332,4.04,GJ 86 b,0.046,15.764,0.114,,,,0,0,2018-04-25,1,,0.8,,,10.7836,1,2,0
203,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,889.924,2.8,HD 196050 b,0.19,1300.0,2.4,,,,0,0,2018-04-25,1,,1.13,,5590.0,50.6742,1,3,0
204,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,570.0,1.8,HD 154857 b,0.47,409.0,1.2,,,,0,0,2018-04-25,1,,0.99,2.27,5604.56,63.4482,2,1,0
205,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,530.75,1.67,HD 160691 b,0.2,645.5,1.5,,,,0,0,2014-08-21,1,6.0,1.08,,5807.0,15.5981,4,1,0
206,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,985.23,3.1,HD 160691 c,0.57,2986.0,4.17,,,,0,0,2014-08-21,1,6.0,1.08,,5807.0,15.5981,4,1,0
207,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,14.0,0.044,HD 160691 d,0.0,9.55,0.09,,,,0,0,2014-08-21,1,2.0,1.1,,5813.0,15.5981,4,1,0
208,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,44.4962,0.14,HD 102117 b,0.0,20.67,0.149,,,,0,0,2018-04-25,1,,1.03,,5672.0,39.5792,1,1,0
209,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,50.8528,0.16,HD 117618 b,0.37,25.8,0.17,,,,0,0,2019-03-11,1,5.6,1.05,,5855.0,37.7781,1,1,0
210,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,1112.405,3.5,HD 125612 b,0.38,510.0,1.2,,,,0,0,2018-09-25,1,2.1,1.1,1.05,5897.0,57.6207,3,2,0
211,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,1071.04,3.37,GJ 3021 b,0.511,133.71,0.49,,,,0,0,2014-05-14,1,,0.9,0.9,5540.0,17.5559,1,2,0
212,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,616.56,1.94,HD 5319 b,0.12,674.6,1.75,,,,0,0,2018-12-03,1,2.4,1.56,3.26,5052.0,121.405,2,1,0
213,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,797.7533,2.51,HD 75898 b,0.1,418.2,1.19,,,,0,0,2018-09-25,1,3.8,1.28,1.6,6021.0,78.0505,1,1,0
214,0,1,Ground,Radial Velocity,0,0,0,0,0,0,,,775.5052,2.44,HD 202206 c,0.267,1383.4,2.55,,,,0,0,2018-04-09,1,,,,,45.9665,1,2,0
215,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,890.0,2.8,xi Aql b,0.0,136.75,0.68,,,,0,0,2014-05-14,1,,2.2,12.0,4780.0,56.1858,1,1,0
216,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,718.2958,2.26,HR 810 b,0.161,320.1,0.925,,,,0,0,2018-04-25,1,,1.03,,,17.3181,1,1,0
217,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,327.35,1.03,HD 142 b,0.37,339.0,1.0,,,,0,0,2014-08-21,1,,1.15,,6025.0,26.1853,2,2,0
218,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,495.79,1.56,HD 4113 b,0.903,526.62,1.28,,,,0,0,2014-12-03,1,6.4,0.99,,5688.0,41.8727,1,3,0
219,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,16.0,0.05,HD 102365 b,0.34,122.1,0.46,,,,0,0,2014-05-14,1,9.0,0.85,,5630.0,9.2894,1,2,0
220,0,0,Space,Transit,0,0,0,0,0,0,,,,,K2-13 b,,39.91488,0.2114,1.89,0.169,2456812.525,0,0,2015-07-13,0,,0.8,0.78,5698.0,342.394,1,1,1
221,0,0,Space,Transit,0,0,0,0,0,0,,,,,K2-7 b,,28.67992,,2.67,0.238,2456824.6155,0,0,2015-12-05,0,,,0.96,5772.0,738.553,1,1,1
222,0,0,Ground,Transit,0,0,0,0,0,0,166.86075,0.525,166.54292,0.524,HAT-P-1 b,,4.46529976,0.05561,14.785,1.319,2453979.93202,0,0,2015-09-08,1,,1.15,1.17,5980.0,158.979,1,2,1
223,0,0,Ground,Microlensing,0,0,0,1,0,0,120.0,0.39,,,OGLE-2012-BLG-0563L b,,,0.74,,,,0,0,2019-12-05,0,,0.34,,,1300.0,1,1,0
224,0,0,Ground,Radial Velocity,0,0,0,0,0,1,,,7.1,0.02234,HD 40307 g,0.2205,196.343,0.6069,,,,0,0,2015-08-26,1,,0.79,0.72,4867.44,12.9363,5,1,0
225,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,9.5,0.02989,HD 40307 d,0.06728,20.4321,0.13407,,,,0,0,2015-08-26,1,,0.79,0.72,4867.44,12.9363,5,1,0
226,0,0,Ground,Transit,0,0,0,0,0,0,62.29468,0.196,,,HAT-P-18 b,0.009,5.507978,0.0559,10.615,0.947,,0,0,2017-07-11,1,,0.77,0.72,4870.0,161.4,1,1,1
227,0,0,Ground,Transit,0,0,0,0,0,0,,,140.48086,0.442,KELT-6 b,0.029,7.8455821,0.08,13.227,1.18,2457124.50954,0,0,2018-04-25,1,4.9,1.13,1.53,6272.0,240.726,2,1,1
228,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,1179.1493,3.71,KELT-6 c,0.21,1276.0,2.39,,,,0,0,2015-09-02,1,4.9,1.13,1.53,6272.0,240.726,2,1,0
229,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,16.14,0.05078,HD 164595 b,0.088,40.0,0.23,,,,0,0,2015-09-08,1,,0.99,,5790.0,28.254,1,2,0
230,0,0,Ground,Transit,0,0,0,0,0,0,588.62116,1.852,,,HAT-P-36 b,,1.32734683,0.02388,14.617,1.304,2455565.18167,0,0,2019-12-02,1,4.5,1.03,1.04,5620.0,294.419,1,1,1
231,0,0,Ground,Transit,0,0,0,0,0,0,156.37236,0.492,,,WASP-11 b,,3.72247967,0.04375,11.097,0.99,2454729.90716,0,0,2018-04-25,1,7.6,0.81,0.77,4900.0,124.73,1,3,1
232,0,0,Space,Transit,0,0,0,0,1,0,670.93913,2.111,,,Kepler-5 b,,3.5484657,0.0538,15.984,1.426,2454955.90144,0,0,2015-10-07,1,,1.37,1.79,6297.0,899.777,1,1,1
233,0,0,Space,Transit,0,0,0,0,0,0,444.962,1.4,,,K2-22 b,,0.381078,0.0088,2.5,0.223,2456811.1208,0,0,2015-10-07,0,,0.6,0.57,3830.0,243.836,1,2,1
234,0,0,Ground,Transit,0,0,0,0,0,0,354.06262,1.114,,,WASP-19 b,,0.78883942,0.01616,15.637,1.395,2454775.33754,0,0,2016-08-17,1,11.5,0.9,1.0,5440.0,268.325,1,1,1
235,0,0,Ground,Radial Velocity,0,0,0,0,0,0,,,476.745,1.5,8 UMi b,0.06,93.4,0.49,,,,0,0,2018-04-25,1,1.7,1.8,9.9,4847.4,162.552,1,1,0
236,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-10 c,,45.294314,,,,2455741.68114,0,0,2020-02-10,1,,1.02,1.09,5706.0,185.506,2,1,1
237,0,0,Ground,Transit,0,0,0,0,0,0,204.68252,0.644,,,WASP-57 b,,2.83891856,0.03769,11.769,1.05,2456058.5491,0,0,2015-10-07,1,,0.89,0.93,5600.0,398.276,1,1,1
238,0,0,Ground,Radial Velocity,0,0,0,0,0,0,635.66,2.0,549.8459,1.73,kap CrB b,0.044,1261.94,2.8,,,,0,0,2018-12-03,1,3.42,1.47,5.06,4788.0,30.0651,1,1,0
239,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-134 c,,10.105785,0.092,1.26,0.112,2454968.50716,0,0,2014-05-14,0,,,1.18,5983.0,334.797,2,1,1
240,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-169 d,,8.348125,0.075,1.25,0.112,2454969.84117,0,0,2014-05-14,0,,,0.76,4997.0,406.529,5,1,1
241,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-171 d,,39.595519,0.223,1.89,0.169,2455001.11922,0,0,2014-05-14,0,,,0.84,5642.0,863.855,3,1,1
242,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-215 e,,68.16101,0.314,1.75,0.156,2455020.03247,0,0,2014-05-14,0,,,1.03,5739.0,485.997,4,1,1
243,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-220 b,,4.159807,0.046,0.81,0.072,2454966.78646,0,0,2014-05-14,0,,,0.67,4632.0,171.109,4,1,1
244,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-372 d,,30.092568,0.201,1.69,0.151,2454982.03083,0,0,2014-05-14,0,,,1.14,6509.0,1493.95,3,1,1
245,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-274 c,,33.197861,0.204,1.84,0.164,2454975.10044,0,0,2014-05-14,0,,,1.01,6023.0,1333.62,2,1,1
246,0,0,Space,Transit,0,0,0,0,0,0,3.94,0.0124,,,Kepler-48 b,,4.778,,1.88,0.168,2454957.06113,0,0,2016-10-26,1,3.14,0.88,0.89,5194.0,306.738,4,1,1
247,0,0,Ground,Radial Velocity,0,0,0,0,0,0,954.0,3.0,,,Kepler-93 c,,1460.0,,,,,0,0,2014-05-14,1,5.05,0.91,0.92,5669.0,95.9115,2,1,0
248,0,0,Ground,Transit,0,0,0,0,0,0,181.1631,0.57,,,WASP-34 b,0.0109,4.3176779,,,,,0,0,2018-04-25,1,,1.01,,,132.096,1,1,1
249,0,0,Ground,Transit,0,0,0,0,0,0,285.72917,0.899,,,HAT-P-13 b,0.0133,2.9162381,,,,,0,0,2015-10-07,1,,1.32,,,246.81,2,1,1
250,0,0,Ground,Transit,0,0,0,0,0,0,227.24845,0.715,,,HAT-P-24 b,0.033,,,,,,0,0,2018-04-25,1,,1.19,,,415.344,1,2,1
251,0,0,Ground,Transit,0,0,0,0,0,0,3175.1217,9.99,,,HAT-P-2 b,0.5079,,,,,,0,0,2018-09-25,1,,1.36,,,127.774,1,1,1
252,0,0,Ground,Transit,0,0,0,0,0,0,230.74458,0.726,,,HAT-P-30 b,0.02,,,,,,0,0,2018-04-25,1,,1.24,,,213.985,1,2,1
253,0,0,Ground,Transit,0,0,0,0,0,0,707.80741,2.227,,,HAT-P-31 b,0.2419,,,,,,0,0,2018-04-25,1,,1.22,,,344.05,1,1,1
254,0,0,Ground,Transit,0,0,0,0,1,0,441.7837,1.39,,,WASP-12 b,0.037,,,,,,0,0,2019-07-08,1,,1.38,,,427.246,1,3,1
255,0,0,Ground,Transit,0,0,0,0,0,0,2479.074,7.8,,,WASP-14 b,0.0822,,,,,,0,0,2018-04-25,1,,1.35,,,161.997,1,3,1
256,0,0,Ground,Transit,0,0,0,0,0,0,419.52,1.32,,,WASP-97 b,0.0,2.07276,0.03303,12.67,1.13,2456438.18683,0,0,2018-04-25,1,11.9,1.12,1.06,5640.0,151.068,1,1,1
257,0,0,Space,Transit,0,0,0,0,0,0,7.2,0.023,,,Kepler-305 b,,5.487,,3.66,0.327,,0,0,2014-05-28,0,,0.76,0.8,,868.477,4,1,1
258,0,0,Space,Transit,0,0,0,0,0,0,15.2,0.048,,,Kepler-244 d,,20.051,,2.32,0.207,,0,0,2014-05-28,0,,0.88,0.8,,1036.49,3,1,1
259,0,0,Space,Transit,0,0,0,0,0,0,20.3,0.064,,,Kepler-327 c,,5.212,,1.18,0.105,,0,0,2014-05-28,0,,0.58,0.54,,241.987,3,1,1
